total,ds,scene,siteset,media,ocpa_type
1,201902211755,2,28,0,315
1,201902211800,16,28,0,105
2,201902211800,14,28,0,204
2,201902211800,8,28,0,108
2,201902211800,13,28,0,104
2,201902211800,10,28,0,302
4,201902211800,2,28,0,105
2,201902211800,29,28,0,105
2,201902211805,14,28,0,402
1,201902211805,14,28,4,204
1,201902211805,1,28,0,205
1,201902211810,12,28,4,0
14,201902211810,1,28,0,0
2,201902211810,2,28,0,108
4,201902211810,4,28,0,105
2,201902211810,10,28,0,104
2,201902211810,28,28,0,0
2,201902211810,8,28,0,105
9,201902211815,4,28,0,0
2,201902211815,29,28,0,402
2,201902211815,30,28,0,204
1,201902211815,28,28,0,105
4,201902211815,2,28,0,402
4,201902211815,1,28,0,105
1,201902211815,16,28,0,402
4,201902211820,10,28,0,0
1,201902211820,28,28,0,104
2,201902211825,10,28,0,405
2,201902211825,16,28,0,204
2,201902211825,14,28,0,105
4,201902211830,1,28,0,104
1,201902211830,28,28,0,104
4,201902211830,10,28,0,0
2,201902211835,14,28,0,402
1,201902211835,14,28,4,204
2,201902211840,16,28,0,405
2,201902211840,1,28,0,106
2,201902211840,14,28,0,302
3,201902211840,4,28,0,315
2,201902211840,10,28,0,204
2,201902211845,14,28,0,204
1,201902211845,16,28,0,105
2,201902211845,8,28,0,108
2,201902211845,13,28,0,104
2,201902211845,10,28,0,302
2,201902211845,29,28,0,105
1,201902211845,1,28,4,204
4,201902211845,2,28,0,105
4,201902211850,2,28,0,402
1,201902211850,28,28,0,105
2,201902211850,30,28,0,204
2,201902211850,29,28,0,402
9,201902211850,4,28,0,0
4,201902211850,1,28,0,105
1,201902211850,16,28,0,402
1,201902211855,2,28,0,108
13,201902211855,1,28,0,0
1,201902211855,12,28,4,0
2,201902211855,10,28,0,104
4,201902211855,4,28,0,105
2,201902211855,28,28,0,0
2,201902211855,14,28,4,0
1,201902211855,16,28,0,108
1,201902211900,2,28,0,106
1,201902211900,14,28,4,405
2,201902211900,30,28,0,302
1,201902211905,2,28,0,106
1,201902211905,14,28,4,405
2,201902211910,14,28,0,405
1,201902211910,16,28,0,302
2,201902211910,10,28,0,105
4,201902211910,4,28,0,104
1,201902211910,1,28,4,405
2,201902211910,29,28,0,302
2,201902211915,13,28,0,108
2,201902211915,8,28,0,104
4,201902211915,2,28,0,302
1,201902211915,1,28,4,405
2,201902211915,29,28,0,302
4,201902211915,4,28,0,104
2,201902211920,14,28,0,402
1,201902211920,14,28,4,204
2,201902211925,14,28,0,104
4,201902211925,4,28,0,405
2,201902211930,29,28,0,105
1,201902211930,1,28,4,204
4,201902211930,2,28,0,105
4,201902211930,1,28,0,402
3,201902211930,4,28,0,108
2,201902211930,14,28,0,204
1,201902211930,16,28,0,105
1,201902211935,2,28,0,108
12,201902211935,1,28,0,0
1,201902211935,12,28,4,0
2,201902211935,28,28,0,0
2,201902211935,10,28,0,104
4,201902211935,4,28,0,105
2,201902211935,14,28,4,0
4,201902211940,2,28,0,405
2,201902211940,29,28,0,405
1,201902211940,1,28,4,302
1,201902211940,8,28,0,315
2,201902211940,16,28,0,405
2,201902211940,4,28,0,315
2,201902211940,14,28,0,302
2,201902211945,8,28,0,105
1,201902211945,16,28,0,108
2,201902211945,14,28,4,0
1,201902211945,12,28,4,0
4,201902211950,4,28,0,405
2,201902211950,14,28,0,104
1,201902211955,1,28,4,302
2,201902211955,29,28,0,405
4,201902211955,2,28,0,405
1,201902211955,8,28,0,315
3,201902212005,4,28,0,105
2,201902212005,10,28,0,104
2,201902212005,28,28,0,0
12,201902212005,1,28,0,0
1,201902212005,2,28,0,108
1,201902212005,12,28,4,0
4,201902212010,2,28,0,105
1,201902212010,1,28,4,204
2,201902212010,29,28,0,105
1,201902212010,12,28,0,204
3,201902212010,4,28,0,108
4,201902212010,1,28,0,402
1,201902212010,16,28,0,105
2,201902212015,14,28,0,108
2,201902212015,8,28,0,204
2,201902212020,16,28,0,402
5,201902212020,8,28,0,0
2,201902212020,30,28,0,204
2,201902212020,29,28,0,402
10,201902212020,4,28,0,0
4,201902212020,2,28,0,402
2,201902212025,14,28,0,402
1,201902212025,14,28,4,204
2,201902212030,10,28,0,105
4,201902212030,4,28,0,104
2,201902212030,16,28,0,302
2,201902212030,14,28,0,405
2,201902212030,13,28,0,108
4,201902212035,2,28,0,104
2,201902212035,29,28,0,104
1,201902212035,14,28,0,315
2,201902212040,14,28,4,0
1,201902212040,16,28,0,108
2,201902212040,8,28,0,105
2,201902212040,2,28,0,108
11,201902212040,1,28,0,0
2,201902212045,4,28,0,106
3,201902212045,1,28,0,315
2,201902212045,30,28,0,104
1,201902212050,14,28,4,405
1,201902212050,2,28,0,106
4,201902212050,1,28,0,405
1,201902212055,30,28,0,302
4,201902212055,1,28,0,405
4,201902212100,1,28,0,302
1,201902212100,14,28,0,106
2,201902212100,30,28,0,405
4,201902212100,13,28,0,0
1,201902212105,14,28,4,302
2,201902212105,10,28,0,402
1,201902212105,14,28,0,106
4,201902212105,1,28,0,302
4,201902212110,1,28,0,204
2,201902212110,30,28,0,105
1,201902212115,4,28,0,205
2,201902212115,12,28,0,108
4,201902212115,30,28,0,0
4,201902212115,4,28,0,204
2,201902212115,8,28,0,204
1,201902212120,8,28,0,315
4,201902212120,2,28,0,405
2,201902212120,29,28,0,405
1,201902212120,1,28,4,302
2,201902212125,1,28,0,315
2,201902212125,30,28,0,104
2,201902212125,4,28,0,106
3,201902212130,12,28,0,0
2,201902212130,1,28,4,0
1,201902212135,12,28,4,0
12,201902212135,1,28,0,0
1,201902212135,2,28,0,108
2,201902212135,28,28,0,0
4,201902212135,4,28,0,105
2,201902212135,10,28,0,104
2,201902212135,8,28,0,105
1,201902212140,8,28,0,315
2,201902212140,2,28,0,407
1,201902212140,1,28,4,302
2,201902212140,29,28,0,405
4,201902212140,2,28,0,405
3,201902212145,4,28,0,108
4,201902212145,1,28,0,402
4,201902212145,2,28,0,105
1,201902212145,1,28,4,204
2,201902212145,29,28,0,105
2,201902212145,10,28,0,302
1,201902212150,2,28,0,106
1,201902212150,14,28,4,405
1,201902212155,2,28,0,315
2,201902212155,8,28,0,405
2,201902212155,12,28,0,104
10,201902212200,4,28,0,0
2,201902212200,29,28,0,402
2,201902212200,30,28,0,204
1,201902212200,28,28,0,105
4,201902212200,2,28,0,402
4,201902212200,1,28,0,105
2,201902212205,1,28,4,0
4,201902212205,12,28,0,0
4,201902212205,14,28,0,0
4,201902212210,1,28,0,105
4,201902212210,2,28,0,402
1,201902212210,28,28,0,105
2,201902212210,30,28,0,204
2,201902212210,29,28,0,402
9,201902212210,4,28,0,0
6,201902212210,8,28,0,0
2,201902212215,1,28,4,0
3,201902212215,12,28,0,0
4,201902212215,14,28,0,0
2,201902212220,10,28,0,405
2,201902212220,14,28,0,105
2,201902212220,16,28,0,204
9,201902212225,2,28,0,0
4,201902212225,1,28,0,108
2,201902212225,4,28,0,402
4,201902212225,29,28,0,0
1,201902212225,28,28,0,108
4,201902212225,16,28,0,0
1,201902212230,13,28,0,105
1,201902212230,14,28,0,315
3,201902212230,4,28,0,302
2,201902212230,16,28,0,104
3,201902212235,12,28,0,0
2,201902212235,1,28,4,0
6,201902212240,8,28,0,0
1,201902212240,16,28,0,402
4,201902212240,1,28,0,105
1,201902212245,2,28,0,106
1,201902212245,14,28,4,405
2,201902212250,8,28,0,204
2,201902212250,14,28,0,108
2,201902212250,12,28,0,108
4,201902212255,12,28,0,0
2,201902212255,1,28,4,0
2,201902212300,30,28,0,302
4,201902212300,1,28,0,407
4,201902212300,1,28,0,405
1,201902212300,14,28,4,407
4,201902212305,1,28,0,407
2,201902212305,30,28,0,302
4,201902212305,1,28,0,405
4,201902212310,1,28,0,104
2,201902212315,14,28,0,105
2,201902212315,16,28,0,204
2,201902212315,10,28,0,405
1,201902212315,12,28,0,105
2,201902212320,28,28,0,0
4,201902212320,4,28,0,105
2,201902212320,10,28,0,104
1,201902212320,12,28,4,0
12,201902212320,1,28,0,0
1,201902212320,2,28,0,108
1,201902212325,16,28,0,402
5,201902212325,8,28,0,0
2,201902212330,8,28,0,108
2,201902212330,14,28,0,204
1,201902212330,16,28,0,105
2,201902212330,10,28,0,302
2,201902212330,13,28,0,104
2,201902212335,4,28,0,402
4,201902212335,29,28,0,0
8,201902212335,2,28,0,0
3,201902212335,1,28,0,108
1,201902212335,28,28,0,108
2,201902212340,1,28,4,0
3,201902212340,12,28,0,0
4,201902212340,14,28,0,0
2,201902212345,10,28,0,405
2,201902212345,16,28,0,204
2,201902212345,14,28,0,105
2,201902212350,1,28,4,0
3,201902212350,12,28,0,0
4,201902212350,14,28,0,0
2,201902212355,8,28,0,204
2,201902212355,14,28,0,108
2,201902212355,12,28,0,108
4,201902220000,1,28,0,204
2,201902220000,30,28,0,105
4,201902220005,1,28,0,204
1,201902220005,30,28,0,105
1,201902220010,16,28,0,105
2,201902220010,14,28,0,204
2,201902220010,8,28,0,108
2,201902220010,13,28,0,104
2,201902220010,10,28,0,302
4,201902220010,2,28,0,105
1,201902220010,1,28,4,204
1,201902220010,29,28,0,105
1,201902220015,12,28,0,105
2,201902220015,29,28,0,204
4,201902220015,2,28,0,204
4,201902220020,1,28,0,204
1,201902220020,30,28,0,105
1,201902220020,14,28,4,204
2,201902220025,10,28,0,405
2,201902220025,16,28,0,204
2,201902220025,14,28,0,105
2,201902220030,8,28,0,108
2,201902220030,14,28,0,204
1,201902220030,16,28,0,105
2,201902220030,10,28,0,302
2,201902220030,13,28,0,104
4,201902220035,10,28,0,0
1,201902220035,28,28,0,104
4,201902220035,1,28,0,104
1,201902220040,8,28,0,302
4,201902220040,2,28,0,104
2,201902220040,29,28,0,104
2,201902220040,4,28,0,302
4,201902220045,1,28,0,405
1,201902220045,30,28,0,302
4,201902220045,1,28,0,407
1,201902220045,14,28,4,405
1,201902220045,2,28,0,106
4,201902220050,1,28,0,204
2,201902220050,30,28,0,105
1,201902220050,14,28,4,204
3,201902220055,12,28,0,0
2,201902220055,1,28,4,0
1,201902220100,2,28,0,106
1,201902220100,14,28,4,405
4,201902220100,1,28,0,405
4,201902220105,2,28,0,104
2,201902220105,29,28,0,104
1,201902220105,14,28,0,315
3,201902220105,4,28,0,302
1,201902220110,12,28,0,105
4,201902220110,2,28,0,204
2,201902220110,29,28,0,204
4,201902220115,4,28,0,405
2,201902220115,14,28,0,104
1,201902220115,2,28,0,315
4,201902220120,14,28,0,0
2,201902220120,1,28,4,0
1,201902220125,2,28,0,315
2,201902220125,12,28,0,104
2,201902220125,8,28,0,405
1,201902220130,14,28,4,204
4,201902220130,1,28,0,204
1,201902220135,2,28,0,407
1,201902220135,8,28,0,315
4,201902220135,2,28,0,405
1,201902220135,29,28,0,405
1,201902220135,1,28,4,302
2,201902220135,10,28,0,204
4,201902220140,1,28,0,105
8,201902220140,4,28,0,0
2,201902220140,30,28,0,204
1,201902220140,28,28,0,105
4,201902220140,2,28,0,402
2,201902220145,4,28,0,402
4,201902220145,29,28,0,0
8,201902220145,2,28,0,0
3,201902220145,1,28,0,108
1,201902220145,28,28,0,108
1,201902220150,2,28,0,315
2,201902220150,8,28,0,405
2,201902220150,12,28,0,104
4,201902220155,2,28,0,105
1,201902220155,29,28,0,105
1,201902220155,1,28,4,204
3,201902220155,4,28,0,108
3,201902220155,1,28,0,402
1,201902220155,16,28,0,105
2,201902220155,14,28,0,204
2,201902220200,10,28,0,402
4,201902220200,1,28,0,302
1,201902220200,14,28,0,106
1,201902220205,16,28,0,108
2,201902220205,14,28,4,0
2,201902220205,8,28,0,105
1,201902220210,30,28,0,105
4,201902220210,1,28,0,204
1,201902220215,16,28,0,402
5,201902220215,8,28,0,0
2,201902220220,8,28,0,105
1,201902220220,16,28,0,108
2,201902220220,14,28,4,0
1,201902220220,12,28,4,0
1,201902220225,28,28,0,108
3,201902220225,1,28,0,108
8,201902220225,2,28,0,0
4,201902220225,29,28,0,0
1,201902220225,4,28,0,402
3,201902220230,12,28,0,0
2,201902220230,1,28,4,0
4,201902220245,1,28,0,302
1,201902220245,14,28,0,106
3,201902220245,13,28,0,0
1,201902220250,14,28,0,402
1,201902220250,14,28,4,204
2,201902220255,13,28,0,104
1,201902220255,10,28,0,302
2,201902220255,14,28,0,204
1,201902220255,16,28,0,105
2,201902220255,8,28,0,108
1,201902220300,4,28,0,106
2,201902220300,1,28,0,315
2,201902220300,30,28,0,104
4,201902220305,16,28,0,0
1,201902220305,4,28,0,402
4,201902220305,29,28,0,0
9,201902220305,2,28,0,0
2,201902220305,1,28,0,108
2,201902220310,10,28,0,204
2,201902220310,14,28,0,302
2,201902220310,1,28,0,106
1,201902220310,4,28,0,315
1,201902220310,16,28,0,405
2,201902220310,2,28,0,407
1,201902220315,16,28,0,402
5,201902220315,8,28,0,0
1,201902220315,28,28,0,105
3,201902220315,2,28,0,402
8,201902220315,4,28,0,0
1,201902220320,30,28,0,105
1,201902220325,16,28,0,402
5,201902220325,8,28,0,0
8,201902220325,4,28,0,0
2,201902220325,30,28,0,204
1,201902220325,28,28,0,105
2,201902220330,28,28,0,0
2,201902220330,10,28,0,104
2,201902220330,4,28,0,105
1,201902220330,12,28,4,0
1,201902220330,2,28,0,108
11,201902220330,1,28,0,0
4,201902220335,29,28,0,0
1,201902220335,4,28,0,402
8,201902220335,2,28,0,0
2,201902220335,1,28,0,108
1,201902220335,28,28,0,108
1,201902220340,14,28,4,204
1,201902220345,8,28,0,315
1,201902220345,2,28,0,407
1,201902220345,29,28,0,405
4,201902220345,2,28,0,405
2,201902220350,29,28,0,105
1,201902220350,1,28,4,204
3,201902220350,2,28,0,105
2,201902220350,1,28,0,402
3,201902220350,4,28,0,108
1,201902220350,8,28,0,108
1,201902220355,14,28,4,405
1,201902220355,2,28,0,106
2,201902220400,29,28,0,104
4,201902220400,2,28,0,104
1,201902220400,13,28,0,105
2,201902220405,10,28,0,402
4,201902220410,1,28,0,104
1,201902220410,28,28,0,104
4,201902220410,10,28,0,0
2,201902220415,1,28,0,108
8,201902220415,2,28,0,0
2,201902220415,4,28,0,402
4,201902220415,29,28,0,0
1,201902220415,28,28,0,108
4,201902220420,1,28,0,104
8,201902220425,4,28,0,0
2,201902220425,30,28,0,204
1,201902220425,28,28,0,105
2,201902220425,2,28,0,402
4,201902220425,1,28,0,105
4,201902220430,1,28,0,405
3,201902220430,1,28,0,407
1,201902220430,14,28,4,405
4,201902220435,16,28,0,0
2,201902220435,4,28,0,402
4,201902220435,29,28,0,0
8,201902220435,2,28,0,0
2,201902220435,1,28,0,108
5,201902220440,8,28,0,0
1,201902220440,16,28,0,402
4,201902220440,1,28,0,105
2,201902220445,30,28,0,104
2,201902220445,1,28,0,315
1,201902220445,4,28,0,106
2,201902220450,29,28,0,104
4,201902220450,2,28,0,104
4,201902220500,12,28,0,0
2,201902220500,1,28,4,0
2,201902220505,10,28,0,405
2,201902220505,16,28,0,204
2,201902220505,14,28,0,105
4,201902220510,14,28,0,0
3,201902220510,12,28,0,0
4,201902220515,1,28,0,204
2,201902220515,30,28,0,105
1,201902220515,14,28,4,204
2,201902220520,14,28,0,105
2,201902220520,16,28,0,204
2,201902220520,10,28,0,405
1,201902220520,12,28,0,105
4,201902220525,1,28,0,105
8,201902220525,4,28,0,0
2,201902220525,30,28,0,204
1,201902220525,28,28,0,105
3,201902220525,2,28,0,402
5,201902220525,8,28,0,0
4,201902220530,16,28,0,0
2,201902220535,10,28,0,405
2,201902220535,14,28,0,105
2,201902220535,16,28,0,204
1,201902220540,16,28,0,302
2,201902220540,14,28,0,405
2,201902220540,14,28,0,407
4,201902220540,4,28,0,104
2,201902220540,10,28,0,105
2,201902220540,8,28,0,104
2,201902220545,8,28,0,204
1,201902220545,14,28,0,108
2,201902220545,12,28,0,108
2,201902220550,16,28,0,104
1,201902220550,13,28,0,105
2,201902220550,4,28,0,302
1,201902220550,14,28,0,315
4,201902220550,2,28,0,104
2,201902220550,29,28,0,104
1,201902220555,2,28,0,106
1,201902220555,14,28,4,405
4,201902220555,1,28,0,407
2,201902220600,12,28,0,108
4,201902220600,4,28,0,204
4,201902220600,30,28,0,0
1,201902220600,14,28,0,108
4,201902220605,2,28,0,105
2,201902220605,29,28,0,105
1,201902220605,1,28,4,204
1,201902220605,4,28,0,108
3,201902220605,1,28,0,402
1,201902220605,16,28,0,105
2,201902220605,14,28,0,204
1,201902220610,2,28,0,315
1,201902220610,1,28,4,104
2,201902220610,8,28,0,405
2,201902220610,12,28,0,104
1,201902220615,12,28,4,0
1,201902220615,2,28,0,108
11,201902220615,1,28,0,0
2,201902220615,28,28,0,0
2,201902220615,10,28,0,104
4,201902220615,4,28,0,105
2,201902220615,8,28,0,105
3,201902220620,12,28,0,0
2,201902220620,1,28,4,0
1,201902220625,1,28,4,104
2,201902220625,12,28,0,104
2,201902220625,8,28,0,405
1,201902220625,2,28,0,315
2,201902220625,14,28,0,104
5,201902220630,8,28,0,0
1,201902220630,16,28,0,402
4,201902220630,1,28,0,105
2,201902220635,10,28,0,405
2,201902220635,14,28,0,105
2,201902220635,16,28,0,204
2,201902220650,4,28,0,108
4,201902220650,1,28,0,402
4,201902220650,2,28,0,105
1,201902220650,1,28,4,204
2,201902220650,29,28,0,105
1,201902220655,2,28,0,407
1,201902220655,8,28,0,315
4,201902220655,2,28,0,405
2,201902220655,29,28,0,405
1,201902220655,1,28,4,302
2,201902220655,10,28,0,204
5,201902220700,16,28,0,0
4,201902220705,14,28,0,0
3,201902220705,12,28,0,0
2,201902220710,1,28,0,315
2,201902220710,30,28,0,104
1,201902220710,4,28,0,106
2,201902220715,10,28,0,402
2,201902220720,10,28,0,204
3,201902220720,4,28,0,315
2,201902220720,1,28,0,106
2,201902220720,14,28,0,302
2,201902220720,16,28,0,405
1,201902220720,8,28,0,315
2,201902220725,4,28,0,106
1,201902220730,16,28,0,402
5,201902220730,8,28,0,0
2,201902220735,8,28,0,204
1,201902220735,14,28,0,108
4,201902220735,30,28,0,0
2,201902220740,16,28,0,204
2,201902220740,14,28,0,105
2,201902220740,10,28,0,405
1,201902220740,12,28,0,105
4,201902220745,1,28,0,302
1,201902220745,14,28,0,106
3,201902220745,13,28,0,0
2,201902220750,14,28,0,104
4,201902220750,4,28,0,405
2,201902220750,12,28,0,104
2,201902220750,8,28,0,405
1,201902220755,28,28,0,104
4,201902220755,10,28,0,0
4,201902220755,1,28,0,104
2,201902220800,10,28,0,104
3,201902220800,4,28,0,105
3,201902220800,28,28,0,0
1,201902220800,12,28,4,0
1,201902220800,2,28,0,108
11,201902220800,1,28,0,0
2,201902220805,30,28,0,104
2,201902220805,1,28,0,315
2,201902220805,4,28,0,106
2,201902220810,14,28,0,302
2,201902220810,1,28,0,106
1,201902220810,4,28,0,315
2,201902220810,16,28,0,405
2,201902220810,10,28,0,204
2,201902220810,29,28,0,405
1,201902220810,1,28,4,302
4,201902220810,2,28,0,405
5,201902220815,8,28,0,0
1,201902220815,16,28,0,402
4,201902220815,1,28,0,105
1,201902220820,28,28,0,108
4,201902220820,29,28,0,0
2,201902220820,4,28,0,402
3,201902220820,1,28,0,108
8,201902220820,2,28,0,0
1,201902220825,16,28,0,108
2,201902220825,14,28,4,0
2,201902220825,8,28,0,105
12,201902220825,1,28,0,0
1,201902220825,2,28,0,108
2,201902220830,1,28,4,0
3,201902220830,12,28,0,0
8,201902220835,2,28,0,0
3,201902220835,1,28,0,108
2,201902220835,4,28,0,402
4,201902220835,29,28,0,0
1,201902220835,28,28,0,108
4,201902220835,16,28,0,0
4,201902220840,10,28,0,0
1,201902220840,28,28,0,104
4,201902220840,1,28,0,104
4,201902220845,1,28,0,104
4,201902220850,16,28,0,0
1,201902220850,28,28,0,108
1,201902220855,2,28,0,106
1,201902220855,14,28,4,405
1,201902220855,14,28,4,407
4,201902220855,1,28,0,405
1,201902220900,2,28,0,315
2,201902220900,12,28,0,104
2,201902220900,8,28,0,405
4,201902220900,4,28,0,405
4,201902220905,2,28,0,104
2,201902220905,29,28,0,104
1,201902220905,14,28,0,315
3,201902220905,4,28,0,302
2,201902220910,4,28,0,106
2,201902220910,1,28,0,315
2,201902220910,30,28,0,104
1,201902220915,2,28,0,315
2,201902220915,12,28,0,104
2,201902220915,8,28,0,405
3,201902220920,2,28,0,302
2,201902220920,29,28,0,302
1,201902220920,1,28,4,405
2,201902220920,8,28,0,104
2,201902220920,13,28,0,108
1,201902220920,1,28,4,407
1,201902220920,16,28,0,302
2,201902220920,14,28,0,405
1,201902220925,28,28,0,105
4,201902220925,2,28,0,402
10,201902220925,4,28,0,0
2,201902220925,29,28,0,402
2,201902220925,30,28,0,204
4,201902220925,1,28,0,105
1,201902220925,16,28,0,402
2,201902220935,14,28,0,104
4,201902220935,4,28,0,405
2,201902220935,8,28,0,405
2,201902220935,12,28,0,104
4,201902220940,4,28,0,104
2,201902220940,10,28,0,105
2,201902220940,14,28,0,407
2,201902220940,14,28,0,405
2,201902220940,16,28,0,302
2,201902220940,13,28,0,108
5,201902220945,8,28,0,0
1,201902220945,16,28,0,402
1,201902220950,14,28,4,204
2,201902220950,14,28,0,402
2,201902220955,4,28,0,106
2,201902220955,1,28,0,315
2,201902220955,30,28,0,104
4,201902221000,1,28,0,105
4,201902221000,2,28,0,402
1,201902221000,28,28,0,105
2,201902221000,30,28,0,204
9,201902221000,4,28,0,0
2,201902221000,29,28,0,402
1,201902221005,4,28,0,106
4,201902221005,1,28,0,315
2,201902221005,30,28,0,104
5,201902221010,8,28,0,0
1,201902221010,16,28,0,402
1,201902221020,13,28,0,105
